ChangeSpeed,,,,,,,,
L_Thign,L_calf,L_Foot,R_Thign,R_calf,R_Foot,Pelvis_x,Pelvis_y,Pelvis_z
-24.09,48.23,-28.75,-2.48,13.09,-9.36,-0.1258545,-3.676285,-26.88274
-25.01,42.82,-25.5,-1.57,12.18,-9.44,-0.1540833,-3.537025,-26.93016
-25.01,42.82,-25.5,-1.57,12.18,-9.44,-0.1540833,-3.537025,-26.93016
-25.8,36.76,-21.28,-0.66,11.27,-9.57,-0.2218628,-3.386559,-27.03323
-25.8,36.76,-21.28,-0.66,11.27,-9.57,-0.2218628,-3.386559,-27.03323
-26.48,37.43,-21.28,-0.66,11.27,-9.62,-0.3198547,-3.217392,-27.26513
-26.48,37.43,-21.28,-0.66,11.27,-9.62,-0.3198547,-3.217392,-27.26513
-26.48,37.43,-21.28,-0.66,11.27,-9.62,-0.5272217,-2.872749,-27.94976
-26.48,37.43,-21.28,-0.66,11.27,-9.62,-0.5272217,-2.872749,-27.94976
-26.48,37.43,-21.28,-0.66,11.27,-9.62,-0.5272217,-2.872749,-27.94976
-27.65,38.6,-23.34,0.24,10.35,-9.6,-0.6914368,-2.631012,-28.69963
-27.65,38.6,-23.34,0.24,10.35,-9.6,-0.6914368,-2.631012,-28.69963
-27.65,38.6,-23.34,0.24,10.35,-9.6,-0.5054016,-2.251442,-29.2861
-27.65,38.6,-23.34,0.24,10.35,-9.6,-0.5054016,-2.251442,-29.2861
-28.45,35.63,-21.03,0.77,9.81,-9.64,0.3557536,-1.267807,-29.74445
-28.45,35.63,-21.03,0.77,9.81,-9.64,0.3557536,-1.267807,-29.74445
-29.51,30.03,-15.36,1.46,9.13,-9.66,0.8703045,-0.5395966,-29.94896
-29.51,30.03,-15.36,1.46,9.13,-9.66,0.8703045,-0.5395966,-29.94896
-29.51,30.03,-15.36,1.46,9.13,-9.66,0.8703045,-0.5395966,-29.94896
-30.67,31.19,-14.81,1.7,8.94,-9.71,1.064352,-0.1635437,-30.23102
-30.67,31.19,-14.81,1.7,8.94,-9.71,1.064352,-0.1635437,-30.23102
-30.98,28.88,-10.99,3.69,7.73,-10.48,1.067533,0.02366638,-30.72567
-30.98,28.88,-10.99,3.69,7.73,-10.48,1.067533,0.02366638,-30.72567
-31.98,26.7,-5.91,4.23,7.34,-10.59,1.079737,-0.07119751,-31.43015
-31.98,26.7,-5.91,4.23,7.34,-10.59,1.079737,-0.07119751,-31.43015
-32.18,26.65,-1.02,5.49,7.81,-12.18,1.365058,-0.2461395,-32.03413
-32.18,26.65,-1.02,5.49,7.81,-12.18,1.365058,-0.2461395,-32.03413
-32.18,26.65,-1.02,5.49,7.81,-12.18,1.77753,-0.4019012,-32.61073
-32.18,26.65,-1.02,5.49,7.81,-12.18,1.77753,-0.4019012,-32.61073
-32.18,26.65,-1.02,5.49,7.81,-12.18,1.77753,-0.4019012,-32.61073
-32.75,29.08,2.01,5.87,8.49,-13.04,1.877531,-0.5570374,-33.0412
-32.75,29.08,2.01,5.87,8.49,-13.04,1.877531,-0.5570374,-33.0412
-33,32.82,0.31,5.86,9.19,-13.37,1.323807,-0.575592,-33.00309
-33,32.82,0.31,5.86,9.19,-13.37,1.323807,-0.575592,-33.00309
-32.18,33.95,0.71,5.33,11.18,-14.14,1.019718,-0.5086288,-32.96078
-32.18,33.95,0.71,5.33,11.18,-14.14,1.019718,-0.5086288,-32.96078
-30.95,34.47,-0.79,2.93,14.62,-13.04,0.5613701,-0.3359985,-32.99236
-30.95,34.47,-0.79,2.93,14.62,-13.04,0.5613701,-0.3359985,-32.99236
-27.38,34.28,-4.16,0.99,16.56,-10.52,0.2739129,-0.382843,-33.09962
-27.38,34.28,-4.16,0.99,16.56,-10.52,0.2739129,-0.382843,-33.09962
-27.38,34.28,-4.16,0.99,16.56,-10.52,0.2739129,-0.382843,-33.09962
-22.59,31.53,-6.73,-3.87,22.6,-11.7,0.02940059,-0.5323792,-33.07665
-22.59,31.53,-6.73,-3.87,22.6,-11.7,0.02940059,-0.5323792,-33.07665
-20.46,29.81,-7.66,-6.32,28.17,-11.49,-0.2946167,-0.7795563,-32.90392
-20.46,29.81,-7.66,-6.32,28.17,-11.49,-0.2946167,-0.7795563,-32.90392
-16.69,26.15,-7.95,-10.52,35.16,-10.22,-0.5792847,-0.9091873,-32.69318
-16.69,26.15,-7.95,-10.52,35.16,-10.22,-0.5792847,-0.9091873,-32.69318
-15.27,24.59,-7.99,-12.22,43.66,-7.65,-0.8941345,-1.068733,-32.42833
-15.27,24.59,-7.99,-12.22,43.66,-7.65,-0.8941345,-1.068733,-32.42833
-15.27,24.59,-7.99,-12.22,43.66,-7.65,-0.8941345,-1.068733,-32.42833
-14.08,23.02,-7.96,-15.43,49.66,-9.26,-1.255951,-1.376572,-32.00732
-14.08,23.02,-7.96,-15.43,49.66,-9.26,-1.255951,-1.376572,-32.00732
-12,20.81,-7.98,-17.03,52.89,-14.14,-1.368713,-1.658554,-31.6841
-12,20.81,-7.98,-17.03,52.89,-14.14,-1.368713,-1.658554,-31.6841
-10.94,19.64,-8.08,-19.93,54.16,-17.02,-1.371002,-1.928391,-31.33804
-10.94,19.64,-8.08,-19.93,54.16,-17.02,-1.371002,-1.928391,-31.33804
-9.89,18.44,-8.02,-21.17,52.88,-20.37,-1.382843,-2.183434,-30.87292
-9.89,18.44,-8.02,-21.17,52.88,-20.37,-1.382843,-2.183434,-30.87292
-7.85,16.33,-8.04,-22.17,46.95,-18.16,-1.399384,-2.246407,-30.45808
-7.85,16.33,-8.04,-22.17,46.95,-18.16,-1.399384,-2.246407,-30.45808
-7.85,16.33,-8.04,-22.17,46.95,-18.16,-1.399384,-2.246407,-30.45808
-6.98,15.38,-8.2,-23.32,43.8,-18.62,-1.362122,-2.27433,-29.90676
-6.98,15.38,-8.2,-23.32,43.8,-18.62,-1.362122,-2.27433,-29.90676
-6.98,15.38,-8.2,-23.32,43.8,-18.62,-1.312744,-2.267975,-28.96394
-6.98,15.38,-8.2,-23.32,43.8,-18.62,-1.312744,-2.267975,-28.96394
-5.05,13.5,-8.52,-23.44,34.4,-21.47,-1.299988,-2.151184,-28.07743
-5.05,13.5,-8.52,-23.44,34.4,-21.47,-1.299988,-2.151184,-28.07743
-4.55,13.19,-8.94,-23.4,25.28,-15.07,-1.42923,-1.802521,-27.12074
-4.55,13.19,-8.94,-23.4,25.28,-15.07,-1.42923,-1.802521,-27.12074
-3.66,12.95,-9.71,-24.03,22.33,-13.29,-2.308899,-1.070679,-26.44704
-3.66,12.95,-9.71,-24.03,22.33,-13.29,-2.308899,-1.070679,-26.44704
-3.66,12.95,-9.71,-24.03,22.33,-13.29,-2.308899,-1.070679,-26.44704
-3.19,12.93,-10.41,-24.87,18.53,-9.94,-3.206329,-0.6404953,-26.56699
-3.19,12.93,-10.41,-24.87,18.53,-9.94,-3.206329,-0.6404953,-26.56699
-2.07,13.02,-11.76,-26.66,20.33,-9.28,-3.397278,-0.2355347,-26.74745
-2.07,13.02,-11.76,-26.66,20.33,-9.28,-3.397278,-0.2355347,-26.74745
-2.07,13.02,-11.76,-26.66,20.33,-9.28,-2.950989,0.07687378,-26.75341
-2.07,13.02,-11.76,-26.66,20.33,-9.28,-2.950989,0.07687378,-26.75341
-1.39,13.05,-12.46,-27.88,20.68,-7.16,-2.60434,0.2002106,-26.72631
-1.39,13.05,-12.46,-27.88,20.68,-7.16,-2.60434,0.2002106,-26.72631
-1.39,13.05,-12.46,-27.88,20.68,-7.16,-2.60434,0.2002106,-26.72631
-1.39,13.05,-12.46,-27.88,20.68,-7.16,-2.522369,0.279541,-26.86081
-1.39,13.05,-12.46,-27.88,20.68,-7.16,-2.522369,0.279541,-26.86081
0.55,14.53,-15.54,-27.43,22.87,-8,-2.676117,0.1795273,-27.2439
0.55,14.53,-15.54,-27.43,22.87,-8,-2.676117,0.1795273,-27.2439
1.28,14.81,-15.74,-27.14,24.22,-7.83,-2.650757,0.0671463,-27.48558
1.28,14.81,-15.74,-27.14,24.22,-7.83,-2.650757,0.0671463,-27.48558
1.28,14.81,-15.74,-27.14,24.22,-7.83,-2.472473,-0.1000977,-27.63528
1.28,14.81,-15.74,-27.14,24.22,-7.83,-2.472473,-0.1000977,-27.63528
1.44,18.19,-16.95,-25.18,28.09,-7.27,-2.190399,-0.2943497,-27.72686
1.44,18.19,-16.95,-25.18,28.09,-7.27,-2.190399,-0.2943497,-27.72686
1.44,18.19,-16.95,-25.18,28.09,-7.27,-2.190399,-0.2943497,-27.72686
1.44,18.19,-16.95,-25.18,28.09,-7.27,-1.929779,-0.3028336,-27.78575
1.44,18.19,-16.95,-25.18,28.09,-7.27,-1.929779,-0.3028336,-27.78575
0.98,20.03,-13.3,-22.06,29.08,-11.37,-1.542419,-0.2892303,-27.84257
0.98,20.03,-13.3,-22.06,29.08,-11.37,-1.542419,-0.2892303,-27.84257
-1.24,25.44,-12.74,-19.87,28.75,-9.93,-1.032074,-0.4152985,-27.97515
-1.24,25.44,-12.74,-19.87,28.75,-9.93,-1.032074,-0.4152985,-27.97515
-2.81,28.88,-5.58,-15.53,26.55,-12.06,-0.7535095,-0.6053543,-28.0703
-2.81,28.88,-5.58,-15.53,26.55,-12.06,-0.7535095,-0.6053543,-28.0703
-6.35,36.73,-5.32,-13.64,25.08,-11.66,-0.5129089,-0.8127365,-28.19356
-6.35,36.73,-5.32,-13.64,25.08,-11.66,-0.5129089,-0.8127365,-28.19356
-6.35,36.73,-5.32,-13.64,25.08,-11.66,-0.5129089,-0.8127365,-28.19356
-9.9,46.99,-5.23,-9.65,21.27,-10.89,-0.1656189,-1.080589,-28.49708
-9.9,46.99,-5.23,-9.65,21.27,-10.89,-0.1656189,-1.080589,-28.49708
-9.9,46.99,-5.23,-9.65,21.27,-10.89,0.08257335,-1.430756,-28.8175
-9.9,46.99,-5.23,-9.65,21.27,-10.89,0.08257335,-1.430756,-28.8175
-14.73,53.68,-13.59,-7.76,19.25,-10.89,0.3315551,-1.798134,-29.12657
-14.73,53.68,-13.59,-7.76,19.25,-10.89,0.3315551,-1.798134,-29.12657
-14.73,53.68,-13.59,-7.76,19.25,-10.89,0.575415,-2.091957,-29.33614
-14.73,53.68,-13.59,-7.76,19.25,-10.89,0.575415,-2.091957,-29.33614
-14.73,53.68,-13.59,-7.76,19.25,-10.89,0.575415,-2.091957,-29.33614
-17.72,55.02,-15.91,-5.87,17.36,-10.93,0.859513,-2.379944,-29.40967
-17.72,55.02,-15.91,-5.87,17.36,-10.93,0.859513,-2.379944,-29.40967
-19.08,51.88,-20.17,-3.86,15.38,-11.01,1.047111,-2.408302,-29.35006
-19.08,51.88,-20.17,-3.86,15.38,-11.01,1.047111,-2.408302,-29.35006
-19.08,51.88,-20.17,-3.86,15.38,-11.01,1.217857,-2.353279,-29.1871
-19.08,51.88,-20.17,-3.86,15.38,-11.01,1.217857,-2.353279,-29.1871
-21.41,47.82,-26.66,-1.17,12.8,-11.2,1.276012,-2.293404,-29.16419
-21.41,47.82,-26.66,-1.17,12.8,-11.2,1.276012,-2.293404,-29.16419
-21.41,47.82,-26.66,-1.17,12.8,-11.2,1.245782,-2.214912,-29.323
-21.41,47.82,-26.66,-1.17,12.8,-11.2,1.245782,-2.214912,-29.323
-21.41,47.82,-26.66,-1.17,12.8,-11.2,1.245782,-2.214912,-29.323
-21.41,44.09,-30.15,0.05,11.52,-11.17,1.134869,-1.874084,-29.92484
-21.41,44.09,-30.15,0.05,11.52,-11.17,1.134869,-1.874084,-29.92484
-22.34,32.82,-20.91,0.56,11.01,-11.27,1.06057,-1.569069,-30.66444
-22.34,32.82,-20.91,0.56,11.01,-11.27,1.06057,-1.569069,-30.66444
-23.17,29.68,-19.34,1.04,10.58,-11.35,1.458175,-1.196251,-31.16721
-23.17,29.68,-19.34,1.04,10.58,-11.35,1.458175,-1.196251,-31.16721
-23.87,23.81,-15.35,2.13,9.61,-11.49,2.514069,-0.4947128,-31.46346
-23.87,23.81,-15.35,2.13,9.61,-11.49,2.514069,-0.4947128,-31.46346
-23.87,23.81,-15.35,2.13,9.61,-11.49,2.514069,-0.4947128,-31.46346
-25.89,23.55,-12.44,2.75,9.19,-11.64,2.753989,-0.2056656,-31.79786
-25.89,23.55,-12.44,2.75,9.19,-11.64,2.753989,-0.2056656,-31.79786
-27.39,23.1,-9.21,3.93,8.32,-11.86,2.623825,-0.2206726,-32.3889
-27.39,23.1,-9.21,3.93,8.32,-11.86,2.623825,-0.2206726,-32.3889
-28.9,25,-7.79,4.43,8.22,-12.15,2.56285,-0.3184967,-33.04275
-28.9,25,-7.79,4.43,8.22,-12.15,2.56285,-0.3184967,-33.04275
-28.9,25,-7.79,4.43,8.22,-12.15,2.827784,-0.5616531,-33.65976
-28.9,25,-7.79,4.43,8.22,-12.15,2.827784,-0.5616531,-33.65976
-31.66,28.86,-4.61,5.02,8.11,-12.5,3.107409,-0.763916,-33.86237
-31.66,28.86,-4.61,5.02,8.11,-12.5,3.107409,-0.763916,-33.86237
-31.66,28.86,-4.61,5.02,8.11,-12.5,3.107409,-0.763916,-33.86237
-32.2,32.26,-5.14,5.17,7.97,-12.3,3.147121,-0.8690414,-33.89801
-32.2,32.26,-5.14,5.17,7.97,-12.3,3.147121,-0.8690414,-33.89801
-31.99,33.67,-2.83,5.13,9.58,-13.65,2.623658,-0.9332352,-33.6635
-31.99,33.67,-2.83,5.13,9.58,-13.65,2.623658,-0.9332352,-33.6635
-30.2,34.92,-4.57,3.93,10.77,-13.65,2.117479,-0.8824615,-33.42014
-30.2,34.92,-4.57,3.93,10.77,-13.65,2.117479,-0.8824615,-33.42014
-30.2,34.92,-4.57,3.93,10.77,-13.65,1.642879,-0.7718811,-33.23981
-30.2,34.92,-4.57,3.93,10.77,-13.65,1.642879,-0.7718811,-33.23981
-28.71,36.62,-6.63,0.49,15.28,-14.72,0.9900646,-0.6543808,-33.07826
-28.71,36.62,-6.63,0.49,15.28,-14.72,0.9900646,-0.6543808,-33.07826
-28.71,36.62,-6.63,0.49,15.28,-14.72,0.9900646,-0.6543808,-33.07826
-20.74,31.23,-9.51,-6.99,28.94,-20.9,0.5661647,-0.6944885,-32.93838
-20.74,31.23,-9.51,-6.99,28.94,-20.9,0.5661647,-0.6944885,-32.93838
-20.74,31.23,-9.51,-6.99,28.94,-20.9,0.2692592,-0.8230438,-32.78077
-20.74,31.23,-9.51,-6.99,28.94,-20.9,0.2692592,-0.8230438,-32.78077
-19.09,29.72,-10.1,-11.24,36.58,-24.29,0.01534295,-0.9967422,-32.58875
-19.09,29.72,-10.1,-11.24,36.58,-24.29,0.01534295,-0.9967422,-32.58875
-19.09,29.72,-10.1,-11.24,36.58,-24.29,0.01534295,-0.9967422,-32.58875
-19.09,29.72,-10.1,-11.24,36.58,-24.29,0.01534295,-0.9967422,-32.58875
-19.09,29.72,-10.1,-11.24,36.58,-24.29,0.01534295,-0.9967422,-32.58875
-15.72,26.08,-10.4,-16.62,52.66,-34.39,-0.5738831,-1.577515,-31.73485
-15.72,26.08,-10.4,-16.62,52.66,-34.39,-0.5738831,-1.577515,-31.73485
-14.17,24.46,-10.58,-18.2,55.93,-36.08,-0.743866,-1.875153,-31.40358
-14.17,24.46,-10.58,-18.2,55.93,-36.08,-0.743866,-1.875153,-31.40358
-14.17,24.46,-10.58,-18.2,55.93,-36.08,-0.8453674,-2.350311,-31.03136
-14.17,24.46,-10.58,-18.2,55.93,-36.08,-0.8453674,-2.350311,-31.03136
-14.17,24.46,-10.58,-18.2,55.93,-36.08,-0.8453674,-2.350311,-31.03136
-13.36,23.75,-10.78,-20.8,57.16,-34.72,-0.8859558,-2.66156,-30.7724
-13.36,23.75,-10.78,-20.8,57.16,-34.72,-0.8859558,-2.66156,-30.7724
-9.86,20.42,-11.25,-23.47,50.9,-22.11,-0.9479065,-2.909805,-30.48985
-9.86,20.42,-11.25,-23.47,50.9,-22.11,-0.9479065,-2.909805,-30.48985
-9.86,20.42,-11.25,-23.47,50.9,-22.11,-1.06311,-3.230797,-30.09202
-9.86,20.42,-11.25,-23.47,50.9,-22.11,-1.06311,-3.230797,-30.09202
-9.1,19.65,-11.44,-24,47.49,-15.64,-1.141663,-3.523918,-29.76862
-9.1,19.65,-11.44,-24,47.49,-15.64,-1.141663,-3.523918,-29.76862
-9.1,19.65,-11.44,-24,47.49,-15.64,-1.141663,-3.523918,-29.76862
-7.7,18.3,-11.64,-24.9,35.56,-7.94,-1.203705,-3.894714,-29.30085
-7.7,18.3,-11.64,-24.9,35.56,-7.94,-1.203705,-3.894714,-29.30085
-6.13,16.94,-11.9,-25.19,31.88,-9.57,-1.309509,-4.079391,-28.75068
-6.13,16.94,-11.9,-25.19,31.88,-9.57,-1.309509,-4.079391,-28.75068
-6.13,16.94,-11.9,-25.19,31.88,-9.57,-2.271362,-3.598679,-28.32423
-6.13,16.94,-11.9,-25.19,31.88,-9.57,-2.271362,-3.598679,-28.32423
-6.13,16.94,-11.9,-25.19,31.88,-9.57,-3.256866,-3.340538,-28.45033
-6.13,16.94,-11.9,-25.19,31.88,-9.57,-3.256866,-3.340538,-28.45033
-5.22,16.35,-12.41,-26.61,24.46,-11.87,-3.578003,-3.264748,-28.6271
-5.22,16.35,-12.41,-26.61,24.46,-11.87,-3.578003,-3.264748,-28.6271
-5.22,16.35,-12.41,-26.61,24.46,-11.87,-3.578003,-3.264748,-28.6271
-5.22,16.51,-12.67,-27.58,23.17,-8.39,-3.407959,-3.348984,-28.46093
-5.22,16.51,-12.67,-27.58,23.17,-8.39,-3.407959,-3.348984,-28.46093
-4.18,15.97,-13.19,-27.91,23.75,-6.74,-3.270721,-3.403946,-28.25131
-4.18,15.97,-13.19,-27.91,23.75,-6.74,-3.270721,-3.403946,-28.25131
-3.04,15.02,-13.41,-28.02,25.86,-4.49,-3.286285,-3.467926,-28.11189
-3.04,15.02,-13.41,-28.02,25.86,-4.49,-3.286285,-3.467926,-28.11189
-3.04,15.02,-13.41,-28.02,25.86,-4.49,-3.354645,-3.497314,-28.01507
-3.04,15.02,-13.41,-28.02,25.86,-4.49,-3.354645,-3.497314,-28.01507
-0.63,13.68,-14.53,-27.18,27.63,-3.02,-3.309052,-3.544098,-28.0481
-0.63,13.68,-14.53,-27.18,27.63,-3.02,-3.309052,-3.544098,-28.0481
-0.63,13.68,-14.53,-27.18,27.63,-3.02,-3.309052,-3.544098,-28.0481
1.92,11.81,-15.17,-26.63,28.37,-1.71,-3.079987,-3.581436,-28.13085
1.92,11.81,-15.17,-26.63,28.37,-1.71,-3.079987,-3.581436,-28.13085
2.69,11.95,-15.18,-24.94,28.09,-2.14,-2.585907,-3.458214,-28.29494
2.69,11.95,-15.18,-24.94,28.09,-2.14,-2.585907,-3.458214,-28.29494
2.82,14.33,-16.48,-23.76,28.71,-3.42,-2.08725,-3.243431,-28.41021
2.82,14.33,-16.48,-23.76,28.71,-3.42,-2.08725,-3.243431,-28.41021
1.78,17.06,-13.36,-20.26,25.21,-2.82,-1.373657,-3.070061,-28.38332
1.78,17.06,-13.36,-20.26,25.21,-2.82,-1.373657,-3.070061,-28.38332
-1.62,24.76,-13.96,-18.39,25.13,-4.5,-0.9631653,-3.184624,-28.1693
-1.62,24.76,-13.96,-18.39,25.13,-4.5,-0.9631653,-3.184624,-28.1693
-1.62,24.76,-13.96,-18.39,25.13,-4.5,-0.9631653,-3.184624,-28.1693
-1.62,24.76,-13.96,-18.39,25.13,-4.5,-0.6965637,-3.407677,-27.83475
-1.62,24.76,-13.96,-18.39,25.13,-4.5,-0.6965637,-3.407677,-27.83475
-3.78,29.47,-7.92,-14.88,23.26,-6.1,-0.4161377,-3.699615,-27.30178
-3.78,29.47,-7.92,-14.88,23.26,-6.1,-0.4161377,-3.699615,-27.30178
-7.81,38.95,-9.63,-13.5,23.19,-7.42,-0.156189,-3.922302,-26.96581
-7.81,38.95,-9.63,-13.5,23.19,-7.42,-0.156189,-3.922302,-26.96581
-9.58,43.21,-8.3,-12.33,23.07,-8.51,0.09658889,-4.138077,-26.74751
-9.58,43.21,-8.3,-12.33,23.07,-8.51,0.09658889,-4.138077,-26.74751
-9.58,43.21,-8.3,-12.33,23.07,-8.51,0.09658889,-4.138077,-26.74751
-11.12,48.2,-11.96,-10.49,22.39,-9.67,0.3022926,-4.381966,-26.67806
-11.12,48.2,-11.96,-10.49,22.39,-9.67,0.3022926,-4.381966,-26.67806
-14.18,51.92,-16.51,-9.6,21.96,-10.22,0.529011,-4.589523,-26.79113
-14.18,51.92,-16.51,-9.6,21.96,-10.22,0.529011,-4.589523,-26.79113
-17.28,53.88,-18.35,-7.65,20.04,-10.35,0.6883517,-4.609016,-26.98041
-17.28,53.88,-18.35,-7.65,20.04,-10.35,0.6883517,-4.609016,-26.98041
-17.28,53.88,-18.35,-7.65,20.04,-10.35,0.848984,-4.706116,-27.3023
-17.28,53.88,-18.35,-7.65,20.04,-10.35,0.848984,-4.706116,-27.3023
-18.76,53.74,-23.72,-6.66,19.14,-10.59,0.9189687,-4.670425,-27.5815
-18.76,53.74,-23.72,-6.66,19.14,-10.59,0.9189687,-4.670425,-27.5815
-18.76,53.74,-23.72,-6.66,19.14,-10.59,0.9189687,-4.670425,-27.5815
-21.46,51.63,-26.56,-4.88,17.4,-10.63,0.9671094,-4.579865,-27.87748
-21.46,51.63,-26.56,-4.88,17.4,-10.63,0.9671094,-4.579865,-27.87748
-22.67,46.33,-23.86,-3.41,15.97,-10.66,1.000012,-4.495636,-28.2047
-22.67,46.33,-23.86,-3.41,15.97,-10.66,1.000012,-4.495636,-28.2047
-23.76,43.72,-23.9,-2.73,15.33,-10.86,0.9596736,-4.350716,-28.81689
-23.76,43.72,-23.9,-2.73,15.33,-10.86,0.9596736,-4.350716,-28.81689
-25.38,41.4,-23.41,-2.06,14.74,-11.1,0.8629082,-4.129936,-29.51204
-25.38,41.4,-23.41,-2.06,14.74,-11.1,0.8629082,-4.129936,-29.51204
-25.38,41.4,-23.41,-2.06,14.74,-11.1,0.8629082,-4.129936,-29.51204
-26.74,31.01,-18.58,-0.25,13.15,-11.75,0.8755189,-3.852676,-30.24792
-26.74,31.01,-18.58,-0.25,13.15,-11.75,0.8755189,-3.852676,-30.24792
-26.74,31.01,-18.58,-0.25,13.15,-11.75,1.346772,-3.180214,-30.6873
-26.74,31.01,-18.58,-0.25,13.15,-11.75,1.346772,-3.180214,-30.6873
-27.24,28.17,-16.43,0.29,12.61,-11.81,2.109051,-2.082428,-30.93356
-27.24,28.17,-16.43,0.29,12.61,-11.81,2.109051,-2.082428,-30.93356
-27.9,24.09,-11.39,1.32,12.04,-12.23,2.096089,-1.43013,-31.1132
-27.9,24.09,-11.39,1.32,12.04,-12.23,2.096089,-1.43013,-31.1132
-29.64,24.71,-9.35,1.8,11.89,-12.37,1.707756,-1.053307,-31.52587
-29.64,24.71,-9.35,1.8,11.89,-12.37,1.707756,-1.053307,-31.52587
-29.64,24.71,-9.35,1.8,11.89,-12.37,1.707756,-1.053307,-31.52587
-29.64,24.71,-9.35,1.8,11.89,-12.37,1.302694,-0.6436691,-32.155
-29.64,24.71,-9.35,1.8,11.89,-12.37,1.302694,-0.6436691,-32.155
-31.54,28.28,-5.46,2.95,11.97,-13.22,1.404193,-0.5161362,-32.50191
-31.54,28.28,-5.46,2.95,11.97,-13.22,1.404193,-0.5161362,-32.50191
-31.64,31.26,-5.99,3.59,11.33,-12.93,1.800297,-0.5875168,-32.68303
-31.64,31.26,-5.99,3.59,11.33,-12.93,1.800297,-0.5875168,-32.68303
-31.64,31.26,-5.99,3.59,11.33,-12.93,1.841949,-0.5220947,-32.65519
-31.64,31.26,-5.99,3.59,11.33,-12.93,1.841949,-0.5220947,-32.65519
-31.64,31.26,-5.99,3.59,11.33,-12.93,1.56444,-0.3568344,-32.52113
-31.64,31.26,-5.99,3.59,11.33,-12.93,1.56444,-0.3568344,-32.52113
-31.64,31.26,-5.99,3.59,11.33,-12.93,1.56444,-0.3568344,-32.52113
-30.2,34.77,-4.37,2.86,16.37,-13.41,1.034754,-0.08083344,-32.36056
-30.2,34.77,-4.37,2.86,16.37,-13.41,1.034754,-0.08083344,-32.36056
-30.2,34.77,-4.37,2.86,16.37,-13.41,0.6521462,0.1325226,-32.36251
-30.2,34.77,-4.37,2.86,16.37,-13.41,0.6521462,0.1325226,-32.36251
-29.18,37.6,-7.7,1.5,19.48,-12.88,0.2901225,0.2870026,-32.40392
-29.18,37.6,-7.7,1.5,19.48,-12.88,0.2901225,0.2870026,-32.40392
-23.94,35.29,-10.7,-2.41,30.28,-9.19,-0.002488852,0.334053,-32.44359
-23.94,35.29,-10.7,-2.41,30.28,-9.19,-0.002488852,0.334053,-32.44359
-23.94,35.29,-10.7,-2.41,30.28,-9.19,-0.002488852,0.334053,-32.44359
-23.94,35.29,-10.7,-2.41,30.28,-9.19,-0.2504272,0.2830582,-32.49699
-23.94,35.29,-10.7,-2.41,30.28,-9.19,-0.2504272,0.2830582,-32.49699
-20.34,33.17,-12.33,-6.59,37.47,-8.32,-0.4006653,0.2561264,-32.46754
-20.34,33.17,-12.33,-6.59,37.47,-8.32,-0.4006653,0.2561264,-32.46754
-18.78,32,-12.9,-8.41,41.75,-6.44,-0.5574341,0.2353973,-32.36462
-18.78,32,-12.9,-8.41,41.75,-6.44,-0.5574341,0.2353973,-32.36462
-17.44,30.9,-13.2,-11.74,49.04,-10.39,-0.7624817,0.1459961,-32.12452
-17.44,30.9,-13.2,-11.74,49.04,-10.39,-0.7624817,0.1459961,-32.12452
-15.25,28.98,-13.53,-13.36,51.68,-11.42,-0.8979187,0.156601,-31.87576
-15.25,28.98,-13.53,-13.36,51.68,-11.42,-0.8979187,0.156601,-31.87576
-15.25,28.98,-13.53,-13.36,51.68,-11.42,-0.8979187,0.156601,-31.87576
-14.27,28.08,-13.64,-16.56,55.1,-12.99,-0.9978943,0.1209259,-31.61945
-14.27,28.08,-13.64,-16.56,55.1,-12.99,-0.9978943,0.1209259,-31.61945
-13.29,27.25,-13.81,-18.14,54.98,-11.3,-1.075623,-0.01530457,-31.29937
-13.29,27.25,-13.81,-18.14,54.98,-11.3,-1.075623,-0.01530457,-31.29937
-11.24,25.25,-13.88,-21.14,56.29,-11.99,-1.106079,-0.2251434,-30.91377
-11.24,25.25,-13.88,-21.14,56.29,-11.99,-1.106079,-0.2251434,-30.91377
-9.12,23.11,-13.86,-22.49,52.86,-9.92,-1.118835,-0.3830032,-30.43791
-9.12,23.11,-13.86,-22.49,52.86,-9.92,-1.118835,-0.3830032,-30.43791
-9.12,23.11,-13.86,-22.49,52.86,-9.92,-1.118835,-0.3830032,-30.43791
-8.14,22.06,-13.81,-23.66,51.05,-14.05,-1.159271,-0.5133362,-29.67584
-8.14,22.06,-13.81,-23.66,51.05,-14.05,-1.159271,-0.5133362,-29.67584
-8.14,22.06,-13.81,-23.66,51.05,-14.05,-1.159271,-0.5133362,-29.67584
-8.14,22.06,-13.81,-23.66,51.05,-14.05,-1.159271,-0.5133362,-29.67584
-5.6,19.3,-13.64,-25.98,42.9,-14.27,-1.05954,-0.863533,-28.0545
-5.6,19.3,-13.64,-25.98,42.9,-14.27,-1.05954,-0.863533,-28.0545
-5.6,19.3,-13.64,-25.98,42.9,-14.27,-1.06955,-1.007439,-27.33733
-5.6,19.3,-13.64,-25.98,42.9,-14.27,-1.06955,-1.007439,-27.33733
-4.78,18.5,-13.71,-27.05,40.35,-10.65,-1.421143,-0.8538742,-27.03858
-4.78,18.5,-13.71,-27.05,40.35,-10.65,-1.421143,-0.8538742,-27.03858
-4.78,18.5,-13.71,-27.05,40.35,-10.65,-1.421143,-0.8538742,-27.03858
-2.89,16.65,-13.75,-27.54,37.34,-7.16,-2.096741,-0.6138763,-27.19215
