匀速步行,,,,,,,,
L_Thign,L_calf,L_Foot,R_Thign,R_calf,R_Foot,Pelvis_x,Pelvis_y,Pelvis_z
-6.34,22.27,-17.32,-23.55,49.38,-24.35,1.384942,-0.8227081,-1.064255
-6.34,22.27,-17.32,-23.55,49.38,-24.35,1.384942,-0.8227081,-1.064255
-4.57,20.42,-16.64,-23.26,36.92,-18.28,0.8646558,-0.6513062,-1.324638
-4.57,20.42,-16.64,-23.26,36.92,-18.28,0.3314862,-0.6034012,-1.519432
-4.57,20.42,-16.64,-23.26,36.92,-18.28,0.3314862,-0.6034012,-1.519432
-1.08,16.82,-16.25,-22.67,29.64,-21.91,0.0849991,-0.5770798,-1.552551
-1.08,16.82,-16.25,-22.67,29.64,-21.91,0.1781311,-0.617218,-1.318909
0.53,14.87,-15.65,-21.82,16.19,-13.06,0.3865991,-0.829483,-0.8839111
0.53,14.87,-15.65,-21.82,16.19,-13.06,0.3865991,-0.829483,-0.8839111
1.96,13.26,-14.79,-22.11,11.7,-10.78,0.3594847,-1.396912,0.01155853
3.76,11.46,-14.24,-22.84,9.41,-7.66,0.1942787,-1.5765,0.3332062
3.76,11.46,-14.24,-22.84,9.41,-7.66,-0.3296509,-1.873604,0.9242935
3.76,11.46,-14.24,-22.84,9.41,-7.66,-0.3296509,-1.873604,0.9242935
3.76,11.46,-14.24,-22.84,9.41,-7.66,-1.153046,-2.21492,1.60257
4,12.21,-14.42,-24.96,10.76,-4.67,-1.303589,-2.308311,1.774139
4,12.21,-14.42,-24.96,10.76,-4.67,-1.303589,-2.308311,1.774139
3.92,13.45,-12.65,-25.86,14.56,-3.95,-1.11084,-2.567223,2.233749
2.54,16.55,-11.72,-26.87,18.81,1.36,-0.5955505,-2.638359,2.577545
2.54,16.55,-11.72,-26.87,18.81,1.36,-0.01715088,-2.639839,2.989899
2.54,16.55,-11.72,-26.87,18.81,1.36,-0.01715088,-2.639839,2.989899
2.54,16.55,-11.72,-26.87,18.81,1.36,0.452114,-2.589951,3.475601
1.22,22.35,-6.68,-26.33,25.9,-3.08,0.7428108,-2.533577,3.954636
1.22,22.35,-6.68,-26.33,25.9,-3.08,0.7428108,-2.533577,3.954636
-3.55,29.68,-2.51,-23.25,26.49,-4.1,0.8722053,-2.467804,4.426392
-6.84,38.74,-1.23,-20.61,27.09,-5.05,0.9303415,-2.450645,4.803055
-6.84,38.74,-1.23,-20.61,27.09,-5.05,0.9954085,-2.486923,5.122101
-6.84,38.74,-1.23,-20.61,27.09,-5.05,0.9954085,-2.486923,5.122101
-10.23,44.99,6.76,-18.06,29,-9.29,1.094531,-2.607338,5.410423
-10.23,44.99,6.76,-18.06,29,-9.29,1.207032,-2.765434,5.658943
-10.23,44.99,6.76,-18.06,29,-9.29,1.207032,-2.765434,5.658943
-10.23,44.99,6.76,-18.06,29,-9.29,1.355191,-2.905373,5.945602
-18.98,60.09,-2.39,-11.93,25.94,-12.18,1.432826,-2.880165,6.066124
-18.98,60.09,-2.39,-11.93,25.94,-12.18,1.496674,-2.684273,6.126297
-18.98,60.09,-2.39,-11.93,25.94,-12.18,1.496674,-2.684273,6.126297
-23.01,64.4,-7.83,-10.19,24.77,-12.54,1.532933,-2.500076,6.152298
-23.01,64.4,-7.83,-10.19,24.77,-12.54,1.549046,-2.415817,6.159164
-23.01,64.4,-7.83,-10.19,24.77,-12.54,1.549046,-2.415817,6.159164
-24.83,63.7,-11.16,-6.5,21.48,-12.82,1.561509,-2.355217,6.139236
-24.83,63.7,-11.16,-6.5,21.48,-12.82,1.612907,-2.285156,6.088058
-26.45,62.5,-21.26,-4.61,20.01,-13.09,1.699333,-2.229454,5.983749
-26.45,62.5,-21.26,-4.61,20.01,-13.09,1.699333,-2.229454,5.983749
-28.58,61.09,-24.39,-2.77,18.31,-12.86,1.7638,-2.212486,5.784409
-28.93,57.13,-26.56,0.7,14.96,-12.78,1.783086,-2.166397,5.409149
-28.86,46.27,-21.85,2.37,13.51,-12.76,1.897313,-1.918358,4.979713
-28.86,46.27,-21.85,2.37,13.51,-12.76,1.897313,-1.918358,4.979713
-28.86,46.27,-21.85,2.37,13.51,-12.76,2.277314,-1.650719,4.602089
-28.86,46.27,-21.85,2.37,13.51,-12.76,2.796504,-1.532372,4.345207
-28.86,46.27,-21.85,2.37,13.51,-12.76,2.796504,-1.532372,4.345207
-27.98,39.13,-25.94,3.98,11.99,-12.31,3.278256,-1.430519,4.113228
-27.74,32.54,-23.54,6.83,9.22,-12.05,3.255935,-1.442741,3.975571
-27.83,21.55,-15.15,7.89,8.32,-11.76,3.220497,-1.475182,3.781151
-27.83,21.55,-15.15,7.89,8.32,-11.76,3.220497,-1.475182,3.781151
-27.83,21.55,-15.15,7.89,8.32,-11.76,3.383113,-1.686897,3.53199
-27.83,21.55,-15.15,7.89,8.32,-11.76,3.712688,-1.978554,3.247612
-27.83,21.55,-15.15,7.89,8.32,-11.76,3.712688,-1.978554,3.247612
-28.47,18.45,-12.02,8.51,8.61,-12.04,3.996834,-2.173157,2.978386
-30.58,18.57,-8.23,8.6,9.52,-10.72,4.052735,-2.190849,2.77813
-31.53,20.58,-6.11,7.18,12.47,-10.09,3.796437,-2.144333,2.652718
-31.53,20.58,-6.11,7.18,12.47,-10.09,3.796437,-2.144333,2.652718
-31.53,20.58,-6.11,7.18,12.47,-10.09,3.307197,-2.038177,2.531502
-31.53,20.58,-6.11,7.18,12.47,-10.09,2.698747,-1.896996,2.317863
-32.32,23.48,-4.41,5.54,18.52,-11.14,1.881197,-1.757034,1.878387
-32.32,23.48,-4.41,5.54,18.52,-11.14,1.881197,-1.757034,1.878387
-31.67,25.97,-1.08,3.12,23.68,-2.92,1.554813,-1.758766,1.554413
-30.48,28.46,-2.55,-3.67,36.93,-2.6,1.409023,-1.870529,1.256226
-30.48,28.46,-2.55,-3.67,36.93,-2.6,1.409023,-1.870529,1.256226
-30.48,28.46,-2.55,-3.67,36.93,-2.6,1.372898,-2.02211,1.054657
-28.65,33.8,-7.93,-7.19,43.75,0.28,1.38018,-2.231667,0.8838959
-23.88,32.21,-10.89,-10.45,50.06,3.12,1.370474,-2.479843,0.7935028
-23.88,32.21,-10.89,-10.45,50.06,3.12,1.370474,-2.479843,0.7935028
-23.88,32.21,-10.89,-10.45,50.06,3.12,1.297278,-2.71196,0.8634033
-21.37,33.78,-14.84,-15.36,58.33,-1.49,1.176398,-2.841812,1.011017
-21.37,33.78,-14.84,-15.36,58.33,-1.49,1.176398,-2.841812,1.011017
-21.37,33.78,-14.84,-15.36,58.33,-1.49,1.057723,-2.794266,1.195045
-19.08,32.69,-15.63,-17.17,59.93,-4.95,0.9830303,-2.648018,1.354446
-15,29.59,-16.35,-18.9,60.14,-14.61,0.9934019,-2.444153,1.320374
-15,29.59,-16.35,-18.9,60.14,-14.61,0.9934019,-2.444153,1.320374
-15,29.59,-16.35,-18.9,60.14,-14.61,1.080205,-2.179176,1.115814
-13,29.08,-17.55,-21.94,60.43,-18.19,1.206997,-1.914833,0.7803192
-13,29.08,-17.55,-21.94,60.43,-18.19,1.206997,-1.914833,0.7803192
-13,29.08,-17.55,-21.94,60.43,-18.19,1.360773,-1.675705,0.1652679
-10.87,27.38,-17.66,-22.95,53.25,-16.56,1.438103,-1.609573,-0.1654129
-6.76,23.47,-17.2,-23.54,48.56,-18,1.513963,-1.611069,-0.4322052
-6.76,23.47,-17.2,-23.54,48.56,-18,1.513963,-1.611069,-0.4322052
-4.86,21.59,-16.89,-23.3,42.35,-25.3,1.403958,-1.556831,-0.7511063
-4.86,21.59,-16.89,-23.3,42.35,-25.3,0.9868219,-1.420921,-1.138809
-4.86,21.59,-16.89,-23.3,42.35,-25.3,0.9868219,-1.420921,-1.138809
-4.86,21.59,-16.89,-23.3,42.35,-25.3,0.4434195,-1.264069,-1.572823
-3.05,19.59,-16.37,-22.47,27.95,-17.69,0.1211009,-1.172684,-1.840912
0.2,16.21,-15.46,-21.56,20.23,-16.01,0.05215264,-1.058952,-1.915024
0.2,16.21,-15.46,-21.56,20.23,-16.01,0.05215264,-1.058952,-1.915024
1.65,14.64,-14.82,-20.98,13.59,-16.43,0.009880543,-1.129951,-1.786095
1.65,14.64,-14.82,-20.98,13.59,-16.43,-0.1974792,-1.402855,-1.46154
1.65,14.64,-14.82,-20.98,13.59,-16.43,-0.8601074,-1.85849,-0.8605576
1.65,14.64,-14.82,-20.98,13.59,-16.43,-0.8601074,-1.85849,-0.8605576
2.82,13.55,-14.23,-21.37,9.4,-12.57,-1.402435,-2.038925,-0.5924988
3.59,13.18,-12.44,-22.25,7.64,-8.83,-1.836426,-2.134811,-0.4885178
3.59,13.18,-12.44,-22.25,7.64,-8.83,-1.836426,-2.134811,-0.4885178
3.85,13.66,-11.49,-23.21,9.79,-4.18,-1.939636,-2.203979,-0.5351868
3.85,13.66,-11.49,-23.21,9.79,-4.18,-1.628265,-2.214981,-0.6468353
3.26,17.16,-11.91,-24.66,13.88,-2.68,-1.048981,-2.145157,-0.718483
3.26,17.16,-11.91,-24.66,13.88,-2.68,-1.048981,-2.145157,-0.718483
3.26,17.16,-11.91,-24.66,13.88,-2.68,-0.4077454,-2.049065,-0.6975098
2.15,20.38,-5.33,-25.11,21.63,-5.98,0.1236638,-1.937454,-0.580368
2.15,20.38,-5.33,-25.11,21.63,-5.98,0.1236638,-1.937454,-0.580368
2.15,20.38,-5.33,-25.11,21.63,-5.98,0.4370518,-1.882988,-0.4111938
0.39,24.56,-1.37,-24.7,24.93,-3.69,0.5440378,-1.848633,-0.2772675
-5.37,36.15,-0.18,-22.05,25.96,-5.87,0.5380912,-1.826271,-0.2087021
-5.37,36.15,-0.18,-22.05,25.96,-5.87,0.5380912,-1.826271,-0.2087021
-5.37,36.15,-0.18,-22.05,25.96,-5.87,0.5329881,-1.839737,-0.2006378
-8.86,42.66,8.91,-19.65,28.87,-10.08,0.5784841,-1.976509,-0.2132034
-15.37,52.11,8.49,-16.94,27.69,-11.44,0.6919136,-2.050102,-0.2269745
-15.37,52.11,8.49,-16.94,27.69,-11.44,0.6919136,-2.050102,-0.2269745
-15.37,52.11,8.49,-16.94,27.69,-11.44,0.9033788,-1.966507,-0.2146378
-17.9,57.37,5.46,-12.5,24.19,-12.21,1.326437,-1.404823,-0.09526062
-17.9,57.37,5.46,-12.5,24.19,-12.21,1.326437,-1.404823,-0.09526062
-19.89,62.11,0.06,-10.75,23.77,-13.29,1.554692,-1.068733,0.05640411
-23.3,65.44,-10.66,-9.08,22.63,-13.51,1.624584,-0.7949066,0.2188416
-23.3,65.44,-10.66,-9.08,22.63,-13.51,1.531082,-0.510994,0.374321
-23.3,65.44,-10.66,-9.08,22.63,-13.51,1.531082,-0.510994,0.374321
-23.3,65.44,-10.66,-9.08,22.63,-13.51,1.393866,-0.2346344,0.5353546
-24.88,65.87,-16.01,-5.38,19.33,-13.29,1.347074,0.02822876,0.6796646
-24.88,65.87,-16.01,-5.38,19.33,-13.29,1.347074,0.02822876,0.6796646
-26.17,61.84,-17.53,-3.43,17.86,-13.46,1.462783,0.2949829,0.7717361
-27.03,58.92,-27.74,-1.47,15.95,-13.23,1.734347,0.5270004,0.7455215
-27.03,58.92,-27.74,-1.47,15.95,-13.23,2.135333,0.770874,0.6665573
-27.03,58.92,-27.74,-1.47,15.95,-13.23,2.135333,0.770874,0.6665573
-27.03,58.92,-27.74,-1.47,15.95,-13.23,2.736821,1.066772,0.798851
-27.22,54.5,-29.44,2.69,11.77,-12.68,3.270641,1.237236,0.9603653
-27.22,54.5,-29.44,2.69,11.77,-12.68,3.270641,1.237236,0.9603653
-26.74,42.51,-23.53,4.95,9.23,-12.21,3.401043,1.440292,1.110214
-26.1,35.36,-25.33,6.92,6.95,-11.78,3.122857,1.688278,1.165497
-26.1,35.36,-25.33,6.92,6.95,-11.78,2.97711,1.521126,1.078224
-26.1,35.36,-25.33,6.92,6.95,-11.78,2.97711,1.521126,1.078224
-26.48,29.53,-21.36,8.92,4.77,-11.39,3.035353,1.234627,0.9561844
-26.48,29.53,-21.36,8.92,4.77,-11.39,3.245252,0.886673,0.8339081
-27.53,21.83,-13.71,8.68,5.11,-11.34,3.438801,0.6016312,0.7690659
-27.53,21.83,-13.71,8.68,5.11,-11.34,3.438801,0.6016312,0.7690659
-29.03,22.01,-10.26,7.9,7.75,-12.84,3.45042,0.5063782,0.8260345
-29.03,22.01,-10.26,7.9,7.75,-12.84,3.190209,0.5354233,0.9796906
-29.03,22.01,-10.26,7.9,7.75,-12.84,3.190209,0.5354233,0.9796906
-32.11,25.8,-8.12,7.03,10.55,-12.6,2.728381,0.6200867,1.109734
-32.42,30.48,-9.22,4.63,15.43,-12.65,2.152245,0.6765289,1.120735
-32.42,30.48,-9.22,4.63,15.43,-12.65,1.565941,0.6180649,1.008835
-32.42,30.48,-9.22,4.63,15.43,-12.65,1.565941,0.6180649,1.008835
-31.02,32.14,-6.95,2.73,23.18,-14.49,1.1063,0.4625092,0.8260117
-31.02,32.14,-6.95,2.73,23.18,-14.49,0.7483635,0.1864243,0.4955597
-31.02,32.14,-6.95,2.73,23.18,-14.49,0.7483635,0.1864243,0.4955597
-28.99,33.12,-8.29,-0.17,29.37,-5.61,0.6542935,-0.008476257,0.3978043
-26.37,35.75,-12.81,-7.47,40.15,-2.79,0.5910196,-0.1982956,0.4103775
-26.37,35.75,-12.81,-7.47,40.15,-2.79,0.5013633,-0.3972015,0.5334702
-26.37,35.75,-12.81,-7.47,40.15,-2.79,0.5013633,-0.3972015,0.5334702
-21.28,32.67,-14.15,-10.91,49.89,-4.07,0.3520617,-0.642334,0.7458801
-18.85,32.38,-15.95,-16.05,57.32,-4.35,0.2187662,-0.7711868,1.017471
-18.85,32.38,-15.95,-16.05,57.32,-4.35,0.2187662,-0.7711868,1.017471
-18.85,32.38,-15.95,-16.05,57.32,-4.35,0.1771383,-0.6338654,1.235359
-16.76,30.68,-15.59,-17.77,60.01,-8.03,0.220437,-0.3448868,1.308807
-12.92,27.14,-15.55,-20.74,61.64,-10.89,0.3374591,-0.03006744,1.231911
-12.92,27.14,-15.55,-20.74,61.64,-10.89,0.3374591,-0.03006744,1.231911
-12.92,27.14,-15.55,-20.74,61.64,-10.89,0.5310845,0.2503357,1.039131
-12.92,27.14,-15.55,-20.74,61.64,-10.89,0.7245799,0.4725723,0.7563019
-11.04,25.57,-15.6,-21.93,60.29,-19.12,0.8511145,0.5928726,0.4623032
-11.04,25.57,-15.6,-21.93,60.29,-19.12,0.8511145,0.5928726,0.4623032
-7.17,21.69,-15.18,-22.85,53.33,-17.18,1.017746,0.5529175,0.2272415
-5.33,19.73,-14.91,-23.31,48.64,-24.68,1.173624,0.5902328,0.20327
-5.33,19.73,-14.91,-23.31,48.64,-24.68,1.173624,0.5902328,0.20327
-5.33,19.73,-14.91,-23.31,48.64,-24.68,1.19173,0.681282,0.224884
-5.33,19.73,-14.91,-23.31,48.64,-24.68,0.9107479,0.9310913,0.1165085
-3.56,17.44,-14.25,-22.59,42,-24.89,0.3588772,1.219795,-0.1593018
-3.56,17.44,-14.25,-22.59,42,-24.89,0.3588772,1.219795,-0.1593018
-1.85,15.42,-13.59,-21.59,27.7,-17.07,-0.1723022,1.177071,-0.4485016
-1.85,15.42,-13.59,-21.59,27.7,-17.07,-0.4439392,1.012367,-0.6501083
-1.85,15.42,-13.59,-21.59,27.7,-17.07,-0.4439392,1.012367,-0.6501083
1.03,12.27,-13.05,-20.74,20.38,-18.14,-0.5513916,0.7089767,-0.7239838
2.06,10.78,-12.29,-20.91,15.01,-14.17,-0.6938477,0.2976837,-0.6526794
2.06,10.78,-12.29,-20.91,15.01,-14.17,-0.9352112,-0.1479492,-0.46064
2.06,10.78,-12.29,-20.91,15.01,-14.17,-0.9352112,-0.1479492,-0.46064
2.77,10.11,-11.27,-21.84,10.81,-7.44,-1.199524,-0.5281906,-0.2272949
2.96,10.31,-10.68,-24.53,14.25,-6.04,-1.399841,-0.7809525,0.01543427
2.96,10.31,-10.68,-24.53,14.25,-6.04,-1.399841,-0.7809525,0.01543427
2.96,10.31,-10.68,-24.53,14.25,-6.04,-1.374237,-0.8503952,0.05584717
2.53,13.01,-11.56,-25.26,16.78,-4.37,-1.123566,-0.9972458,0.09555054
1.73,15.79,-8.17,-24.97,22.92,-7.13,-0.3259583,-1.139435,0.1319427
1.73,15.79,-8.17,-24.97,22.92,-7.13,-0.3259583,-1.139435,0.1319427
-1.66,21.59,-5.9,-24.63,25.85,-4.65,0.2829438,-1.171715,0.2607346
-1.66,21.59,-5.9,-24.63,25.85,-4.65,0.8010302,-1.193192,0.4790726
-1.66,21.59,-5.9,-24.63,25.85,-4.65,0.8010302,-1.193192,0.4790726
-1.66,21.59,-5.9,-24.63,25.85,-4.65,1.191816,-1.177818,0.7173233
-4.29,29.96,-5.6,-21.39,28.52,-8.39,1.45612,-1.195091,0.8921509
-10.79,39.66,5.06,-19.18,28.75,-9.95,1.594747,-1.229324,0.9785385
-10.79,39.66,5.06,-19.18,28.75,-9.95,1.594747,-1.229324,0.9785385
-14.02,46.01,7.67,-14.39,25.69,-11.27,1.634611,-1.282661,1.054367
-14.02,46.01,7.67,-14.39,25.69,-11.27,1.660111,-1.414551,1.094276
-14.02,46.01,7.67,-14.39,25.69,-11.27,1.731186,-1.557945,1.060593
-14.02,46.01,7.67,-14.39,25.69,-11.27,1.731186,-1.557945,1.060593
-16.87,54.62,4.95,-12.38,25.64,-13.17,1.859191,-1.575699,1.003761
-21.33,61.07,1.1,-10.42,24.37,-13.75,2.050432,-1.210854,0.8804169
-21.33,61.07,1.1,-10.42,24.37,-13.75,2.050432,-1.210854,0.8804169
-21.33,61.07,1.1,-10.42,24.37,-13.75,2.110234,-1.053802,0.8521118
-21.33,61.07,1.1,-10.42,24.37,-13.75,2.110234,-1.053802,0.8521118
-26.29,65.72,-8.92,-6.89,22.22,-14.54,2.392475,-0.5985031,1.119118
-26.29,65.72,-8.92,-6.89,22.22,-14.54,2.392475,-0.5985031,1.119118
-26.29,65.72,-8.92,-6.89,22.22,-14.54,2.518837,-0.5321274,1.380013
-28.13,65.21,-19.96,-5.02,20.51,-13.88,2.662265,-0.4361496,1.629112
-28.13,65.21,-19.96,-5.02,20.51,-13.88,2.662265,-0.4361496,1.629112
-28.73,56.22,-21.4,-0.88,16.54,-13.85,2.762911,-0.3025665,1.796715
-28.73,56.22,-21.4,-0.88,16.54,-13.85,2.82725,-0.1181641,1.810623
-28.73,52.19,-24.54,1.12,14.46,-13.78,3.006567,0.09712219,1.743477
-28.73,52.19,-24.54,1.12,14.46,-13.78,3.006567,0.09712219,1.743477
-28.73,52.19,-24.54,1.12,14.46,-13.78,3.437812,0.2749939,1.758591
-28.54,47.15,-26.36,2.94,12.57,-13.32,4.02774,0.3741226,1.85125
-27.87,34.72,-20.61,6.08,9.41,-13.09,4.523198,0.3529434,2.117043
-27.87,34.72,-20.61,6.08,9.41,-13.09,4.523198,0.3529434,2.117043
-27.87,34.72,-20.61,6.08,9.41,-13.09,4.545466,0.3100662,2.199043
-27.6,33.69,-24.76,7.15,8.48,-13.32,4.608073,0.11866,2.152
-27.6,33.69,-24.76,7.15,8.48,-13.32,4.608073,0.11866,2.152
-27.6,33.69,-24.76,7.15,8.48,-13.32,4.831859,-0.2578888,2.026009
-28.04,27.75,-20.42,7.94,8.14,-12.75,5.13367,-0.6726608,1.821953
-29.02,23.77,-15.62,8.33,8.52,-12.62,5.313325,-0.925415,1.613373
-29.02,23.77,-15.62,8.33,8.52,-12.62,5.313325,-0.925415,1.613373
-29.02,23.77,-15.62,8.33,8.52,-12.62,5.215659,-0.9468536,1.46299
-30.35,21.38,-7.44,7.8,11.96,-14.14,4.840283,-0.9391403,1.33242
-30.35,21.38,-7.44,7.8,11.96,-14.14,4.840283,-0.9391403,1.33242
-32.03,24.58,-5.25,6.79,15.13,-10.6,4.271943,-0.9259186,1.134193
-32.03,24.58,-5.25,6.79,15.13,-10.6,3.619367,-0.933075,0.8435059
-31.74,29.97,-7.5,2.89,21.61,-8.07,3.014525,-1.022568,0.5115585
-31.74,29.97,-7.5,2.89,21.61,-8.07,3.014525,-1.022568,0.5115585
-31.74,29.97,-7.5,2.89,21.61,-8.07,2.551517,-1.171989,0.1648102
-30.71,32.2,-6.39,-0.3,31.15,-7.99,2.140157,-1.433014,-0.2823944
-30.71,32.2,-6.39,-0.3,31.15,-7.99,2.140157,-1.433014,-0.2823944
-26.14,30.68,-8.72,-3.79,38.1,2.04,2.060216,-1.520554,-0.3817749
-23.71,33.64,-13.83,-10.76,48.39,2.98,1.929747,-1.778214,-0.5474014
-23.71,33.64,-13.83,-10.76,48.39,2.98,1.870255,-1.975525,-0.5361938
-23.71,33.64,-13.83,-10.76,48.39,2.98,1.870255,-1.975525,-0.5361938
-23.71,33.64,-13.83,-10.76,48.39,2.98,1.790233,-2.133667,-0.417984
-20.97,32.7,-15.48,-13.69,56.18,-0.68,1.715584,-2.083351,-0.2565918
-20.97,32.7,-15.48,-13.69,56.18,-0.68,1.666712,-1.856857,-0.1142654
-20.97,32.7,-15.48,-13.69,56.18,-0.68,1.666712,-1.856857,-0.1142654
-14.12,27.88,-16.97,-17.91,60.16,-12.1,1.657057,-1.592903,-0.0679245
-14.12,27.88,-16.97,-17.91,60.16,-12.1,1.670284,-1.357529,-0.1556931
-14.12,27.88,-16.97,-17.91,60.16,-12.1,1.670284,-1.357529,-0.1556931
-14.12,27.88,-16.97,-17.91,60.16,-12.1,1.666378,-1.160858,-0.302063
-12.18,26.98,-17.74,-21.44,61.52,-16.41,1.614562,-1.022629,-0.4346466
-10.23,25.22,-17.67,-22.79,55.09,-15.39,1.552045,-1.00103,-0.515625
-10.23,25.22,-17.67,-22.79,55.09,-15.39,1.552045,-1.00103,-0.515625
-8.29,23.35,-17.09,-23.76,50.87,-23.69,1.502972,-0.9632263,-0.6280899
-8.29,23.35,-17.09,-23.76,50.87,-23.69,1.436192,-0.8633881,-0.7325363
-8.29,23.35,-17.09,-23.76,50.87,-23.69,1.436192,-0.8633881,-0.7325363
-8.29,23.35,-17.09,-23.76,50.87,-23.69,0.828529,-0.4509125,-1.306465
-4.67,19.67,-16.71,-24.09,45.27,-24.36,0.3548241,-0.3479462,-1.738998
-2.91,17.68,-16.16,-23.39,31,-16.84,0.1814446,-0.2135086,-2.066154
-2.91,17.68,-16.16,-23.39,31,-16.84,0.1814446,-0.2135086,-2.066154
0.5,14.19,-15.43,-22.38,23.13,-15.08,0.3219562,-0.2433243,-2.228638
2,12.55,-15,-21.48,16.12,-16.06,0.5161896,-0.3712692,-2.217751
2,12.55,-15,-21.48,16.12,-16.06,0.5161896,-0.3712692,-2.217751
2,12.55,-15,-21.48,16.12,-16.06,0.5094782,-0.6213303,-2.028114
3.24,10.92,-14.28,-22.03,9.17,-9.64,0.2019448,-0.8767776,-1.71489
3.24,10.92,-14.28,-22.03,9.17,-9.64,-0.3296509,-1.141304,-1.381294
3.24,10.92,-14.28,-22.03,9.17,-9.64,-0.3296509,-1.141304,-1.381294
4.26,9.94,-13.24,-23.09,9.97,-8.63,-0.8655701,-1.297264,-1.140083
4.26,9.94,-13.24,-23.09,9.97,-8.63,-1.157684,-1.371178,-1.035522
4.11,10.5,-12.59,-24.42,12.5,-4.72,-1.071381,-1.442802,-1.006874
4.11,10.5,-12.59,-24.42,12.5,-4.72,-1.071381,-1.442802,-1.006874
3.54,13.58,-13.36,-26.32,16.8,-3.2,-0.4608459,-1.472153,-0.9239349
2.45,16.89,-9.03,-26.34,24.38,-7,0.0267024,-1.484955,-0.7874374
2.45,16.89,-9.03,-26.34,24.38,-7,0.0267024,-1.484955,-0.7874374
2.45,16.89,-9.03,-26.34,24.38,-7,0.4424605,-1.494713,-0.6004486
2.45,16.89,-9.03,-26.34,24.38,-7,0.7401538,-1.534874,-0.4321594
-1.58,23.63,-6.06,-24.46,26.27,-5.24,0.9097687,-1.60276,-0.334671
-1.58,23.63,-6.06,-24.46,26.27,-5.24,0.9097687,-1.60276,-0.334671
-4.6,33.04,-5.52,-22.63,28.2,-7.69,1.003296,-1.638451,-0.3304977
-8.04,39.83,4.95,-20.1,31.5,-12.81,1.085544,-1.677383,-0.3949966
-8.04,39.83,4.95,-20.1,31.5,-12.81,1.085544,-1.677383,-0.3949966
-8.04,39.83,4.95,-20.1,31.5,-12.81,1.17965,-1.799675,-0.4709167
-8.04,39.83,4.95,-20.1,31.5,-12.81,1.290408,-1.940559,-0.5677719
-14.81,49.7,6.16,-17.66,30.74,-13.95,1.396132,-1.981728,-0.6747437
-14.81,49.7,6.16,-17.66,30.74,-13.95,1.396132,-1.981728,-0.6747437
-17.63,57.67,2.38,-13.31,27.45,-14.76,1.505422,-1.702522,-0.7130585
-21.8,63.06,-3.81,-11.4,26.85,-15.76,1.537013,-1.541893,-0.6508636
-21.8,63.06,-3.81,-11.4,26.85,-15.76,1.537013,-1.541893,-0.6508636
-21.8,63.06,-3.81,-11.4,26.85,-15.76,1.587561,-1.170418,-0.2363663
-21.8,63.06,-3.81,-11.4,26.85,-15.76,1.579201,-1.026352,0.1470413
-23.46,64.98,-9.62,-9.57,25.42,-15.51,1.597471,-0.8721695,0.5340958
-23.46,64.98,-9.62,-9.57,25.42,-15.51,1.597471,-0.8721695,0.5340958
-24.94,63.72,-13.2,-5.73,21.85,-15.45,1.636448,-0.7089081,0.8852005
-26.14,61.9,-24.24,-3.76,20.13,-15.37,1.66996,-0.550766,1.133469
-26.14,61.9,-24.24,-3.76,20.13,-15.37,1.724633,-0.4363556,1.19886
-26.14,61.9,-24.24,-3.76,20.13,-15.37,1.724633,-0.4363556,1.19886
-27.26,59.18,-27.67,-1.83,18.24,-14.85,1.926263,-0.3301849,1.129868
-27.26,59.18,-27.67,-1.83,18.24,-14.85,2.401253,-0.1336288,1.131371
-27.26,59.18,-27.67,-1.83,18.24,-14.85,2.401253,-0.1336288,1.131371
-27.02,48.37,-23.92,1.77,14.63,-14.62,2.999737,0.0705719,1.214081
-26.25,41.14,-29.12,3.55,12.74,-14.32,3.504889,0.281105,1.377945
-26.25,41.14,-29.12,3.55,12.74,-14.32,3.738306,0.3466492,1.590752
-26.25,41.14,-29.12,3.55,12.74,-14.32,3.738306,0.3466492,1.590752
-24.33,32.35,-26.78,6.93,9.19,-13.83,3.784424,0.3205414,1.81739
-24.33,32.35,-26.78,6.93,9.19,-13.83,3.874476,0.110733,2.005714
-24.33,32.35,-26.78,6.93,9.19,-13.83,3.874476,0.110733,2.005714
-24.03,19.79,-17.85,8.24,7.58,-13.29,4.347723,-0.4766922,2.163269
-25.94,17.32,-15.57,9.13,6.85,-13.13,4.720649,-0.8476334,2.193306
-25.94,17.32,-15.57,9.13,6.85,-13.13,4.885993,-1.009178,2.24202
-25.94,17.32,-15.57,9.13,6.85,-13.13,4.885993,-1.009178,2.24202
-25.94,17.32,-15.57,9.13,6.85,-13.13,4.744532,-1.003105,2.348518
-29.31,19.17,-6.37,8.57,10.89,-14.04,4.337995,-0.9617691,2.491585
-29.31,19.17,-6.37,8.57,10.89,-14.04,4.337995,-0.9617691,2.491585
-30.91,22.83,-4.57,7.46,14.24,-10.82,3.786302,-0.8989868,2.548912
-30.91,22.83,-4.57,7.46,14.24,-10.82,3.215405,-0.8547897,2.491074
-30.91,22.83,-4.57,7.46,14.24,-10.82,2.750246,-0.9085159,2.384689
-30.91,22.83,-4.57,7.46,14.24,-10.82,2.750246,-0.9085159,2.384689
-30.5,29.08,-8.09,3.32,20.97,-8.52,2.4251,-1.043968,2.275955
-30.5,29.08,-8.09,3.32,20.97,-8.52,2.207021,-1.219414,2.204529
-24.93,29.61,-9.45,-3.54,41.21,-9.28,2.050391,-1.402222,2.189583
