上楼梯,,,,,,,,
L_Thign,L_calf,L_Foot,R_Thign,R_calf,R_Foot,Pelvis_x,Pelvis_y,Pelvis_z
-4.34,15.87,-7.1,-51.63,73,-26.89,3.636806,-14.76637,-132.1428
-4.68,15.97,-4.53,-45.1,67.23,-27.48,4.624853,-14.95554,-130.9041
-4.68,15.97,-4.53,-45.1,67.23,-27.48,4.624853,-14.95554,-130.9041
-12.11,27.55,6.81,-37.56,60.2,-27.84,5.463169,-15.1455,-129.6118
-12.11,27.55,6.81,-37.56,60.2,-27.84,5.463169,-15.1455,-129.6118
-12.11,27.55,6.81,-37.56,60.2,-27.84,6.367878,-15.40955,-128.1769
-12.11,27.55,6.81,-37.56,60.2,-27.84,6.367878,-15.40955,-128.1769
-12.11,27.55,6.81,-37.56,60.2,-27.84,6.367878,-15.40955,-128.1769
-15.74,35.02,5.94,-30.59,52.18,-26.59,6.980587,-15.55426,-127.3562
-15.74,35.02,5.94,-30.59,52.18,-26.59,6.980587,-15.55426,-127.3562
-25.19,59.21,-5.24,-24.76,44.47,-24.27,7.699926,-15.7193,-126.4847
-25.19,59.21,-5.24,-24.76,44.47,-24.27,7.699926,-15.7193,-126.4847
-25.19,59.21,-5.24,-24.76,44.47,-24.27,8.280481,-15.78609,-125.9015
-25.19,59.21,-5.24,-24.76,44.47,-24.27,8.280481,-15.78609,-125.9015
-28.07,65.72,-11.38,-22.32,39.5,-21.45,8.770354,-15.81832,-125.4204
-28.07,65.72,-11.38,-22.32,39.5,-21.45,8.770354,-15.81832,-125.4204
-34.77,75.91,-17.59,-18.11,33.93,-19.95,9.11432,-15.82822,-124.9282
-34.77,75.91,-17.59,-18.11,33.93,-19.95,9.11432,-15.82822,-124.9282
-34.77,75.91,-17.59,-18.11,33.93,-19.95,9.11432,-15.82822,-124.9282
-38.3,79.14,-25.15,-16.14,30.54,-18.34,9.255998,-15.7576,-124.3085
-38.3,79.14,-25.15,-16.14,30.54,-18.34,9.255998,-15.7576,-124.3085
-41.33,79.09,-27.65,-12.52,24.23,-15.6,9.083313,-15.70458,-124.1044
-41.33,79.09,-27.65,-12.52,24.23,-15.6,9.083313,-15.70458,-124.1044
-46.16,81.71,-37.94,-11.02,21.55,-14.32,8.464067,-15.6264,-124.2606
-46.16,81.71,-37.94,-11.02,21.55,-14.32,8.464067,-15.6264,-124.2606
-47.89,81.02,-41.2,-8.7,17.56,-12.5,8.182778,-15.46613,-124.6297
-47.89,81.02,-41.2,-8.7,17.56,-12.5,8.182778,-15.46613,-124.6297
-50.49,79.14,-41.32,-7.75,16.12,-11.8,7.812284,-15.53264,-125.7184
-50.49,79.14,-41.32,-7.75,16.12,-11.8,7.812284,-15.53264,-125.7184
-50.49,79.14,-41.32,-7.75,16.12,-11.8,7.812284,-15.53264,-125.7184
-51.12,77.87,-43.87,-6.8,14.96,-11.03,7.186694,-16.06417,-128.026
-51.12,77.87,-43.87,-6.8,14.96,-11.03,7.186694,-16.06417,-128.026
-51.35,76.07,-41.08,-4.59,12.81,-10.7,6.439679,-16.22597,-129.7537
-51.35,76.07,-41.08,-4.59,12.81,-10.7,6.439679,-16.22597,-129.7537
-50.06,74.67,-38.56,-3.45,11.74,-8.88,5.613673,-16.31739,-131.167
-50.06,74.67,-38.56,-3.45,11.74,-8.88,5.613673,-16.31739,-131.167
-45.94,70.82,-37.58,-2.15,10.2,-6.51,4.76725,-16.34047,-132.3124
-45.94,70.82,-37.58,-2.15,10.2,-6.51,4.76725,-16.34047,-132.3124
-45.94,70.82,-37.58,-2.15,10.2,-6.51,4.76725,-16.34047,-132.3124
-43.12,68.55,-37.59,-2.91,10.87,-3.12,3.463188,-16.48495,-133.7099
-43.12,68.55,-37.59,-2.91,10.87,-3.12,3.463188,-16.48495,-133.7099
-39.81,65.86,-38.21,-8.69,17.27,7.24,2.3812,-16.68565,-135.0288
-39.81,65.86,-38.21,-8.69,17.27,7.24,2.3812,-16.68565,-135.0288
-36.89,62.86,-38.04,-12.65,26.66,8.71,1.277097,-16.90004,-136.6904
-36.89,62.86,-38.04,-12.65,26.66,8.71,1.277097,-16.90004,-136.6904
-30.99,56.41,-36.91,-16.65,35.6,9.7,0.5583075,-17.01341,-137.753
-30.99,56.41,-36.91,-16.65,35.6,9.7,0.5583075,-17.01341,-137.753
-28.36,52.81,-35.55,-23.41,54.16,2.75,-0.1180725,-17.08298,-138.6401
-28.36,52.81,-35.55,-23.41,54.16,2.75,-0.1180725,-17.08298,-138.6401
-28.36,52.81,-35.55,-23.41,54.16,2.75,-0.1180725,-17.08298,-138.6401
-23.49,45.14,-31.85,-26.48,62.28,-3.61,-0.8320618,-17.05079,-139.3292
-23.49,45.14,-31.85,-26.48,62.28,-3.61,-0.8320618,-17.05079,-139.3292
-23.49,45.14,-31.85,-26.48,62.28,-3.61,-1.88501,-16.78087,-140.0777
-23.49,45.14,-31.85,-26.48,62.28,-3.61,-1.88501,-16.78087,-140.0777
-19.33,37.63,-27.26,-37.36,78.16,-22.98,-2.46582,-16.32909,-140.5342
-19.33,37.63,-27.26,-37.36,78.16,-22.98,-2.46582,-16.32909,-140.5342
-15.93,31.2,-23.89,-40.95,80.14,-26.46,-2.554382,-15.60086,-140.4915
-15.93,31.2,-23.89,-40.95,80.14,-26.46,-2.554382,-15.60086,-140.4915
-15.93,31.2,-23.89,-40.95,80.14,-26.46,-2.554382,-15.60086,-140.4915
-14.58,28.52,-22.22,-44.02,80.46,-34.14,-2.316193,-15.29768,-139.9617
-14.58,28.52,-22.22,-44.02,80.46,-34.14,-2.316193,-15.29768,-139.9617
-13.43,26.23,-20.89,-46.91,80.21,-35.82,-2.301392,-14.9842,-139.372
-13.43,26.23,-20.89,-46.91,80.21,-35.82,-2.301392,-14.9842,-139.372
-12.44,24.35,-20.01,-49.86,83.16,-35.82,-1.904022,-14.22004,-138.2561
-12.44,24.35,-20.01,-49.86,83.16,-35.82,-1.904022,-14.22004,-138.2561
-12.44,24.35,-19.57,-49.86,83.16,-39.98,-1.018768,-14.16369,-136.7178
-12.44,24.35,-19.57,-49.86,83.16,-39.98,-1.018768,-14.16369,-136.7178
-12.44,24.35,-19.57,-52.67,79.65,-33.67,-0.144043,-14.34683,-135.6257
-12.44,24.35,-19.57,-52.67,79.65,-33.67,-0.144043,-14.34683,-135.6257
-12.44,24.35,-19.57,-52.67,79.65,-33.67,-0.144043,-14.34683,-135.6257
-10.61,21.59,-18.31,-52.67,79.65,-36.59,0.9257466,-14.43536,-134.4976
-10.61,21.59,-18.31,-52.67,79.65,-36.59,0.9257466,-14.43536,-134.4976
-9.71,20.66,-15.83,-55.04,79.44,-34.03,2.254371,-14.63477,-132.9808
-9.71,20.66,-15.83,-55.04,79.44,-34.03,2.254371,-14.63477,-132.9808
-8.73,20.94,-16.99,-56.41,79.56,-31.78,3.03232,-14.83869,-131.9047
-8.73,20.94,-16.99,-56.41,79.56,-31.78,3.03232,-14.83869,-131.9047
-9.98,22.19,-8.86,-56.41,79.39,-30.54,3.781996,-15.06937,-130.8658
-9.98,22.19,-8.86,-56.41,79.39,-30.54,3.781996,-15.06937,-130.8658
-9.47,21.92,-9.1,-51.1,74.15,-29.58,4.771722,-15.44274,-129.1877
-9.47,21.92,-9.1,-51.1,74.15,-29.58,4.771722,-15.44274,-129.1877
-9.47,21.92,-9.1,-51.1,74.15,-29.58,4.771722,-15.44274,-129.1877
-9.39,22.34,-8.92,-48.28,72.49,-30.89,5.399984,-15.72642,-127.8391
-9.39,22.34,-8.92,-48.28,72.49,-30.89,5.399984,-15.72642,-127.8391
-10.5,23.52,-2.69,-44.26,69,-31.51,6.047222,-15.98908,-126.598
-10.5,23.52,-2.69,-44.26,69,-31.51,6.047222,-15.98908,-126.598
-11.26,25.27,1.95,-40.48,65.95,-31.99,6.870845,-16.29234,-125.1363
-11.26,25.27,1.95,-40.48,65.95,-31.99,6.870845,-16.29234,-125.1363
-14.58,35.1,-4.03,-34.83,60.05,-31.72,7.525114,-16.43202,-124.147
-14.58,35.1,-4.03,-34.83,60.05,-31.72,7.525114,-16.43202,-124.147
-14.58,35.1,-4.03,-34.83,60.05,-31.72,7.525114,-16.43202,-124.147
-22.04,47.35,2.57,-31.1,55.61,-30.91,8.199959,-16.52753,-123.2099
-22.04,47.35,2.57,-31.1,55.61,-30.91,8.199959,-16.52753,-123.2099
-25.81,56.62,-0.78,-28.54,51.05,-28.58,8.908984,-16.55305,-121.9181
-25.81,56.62,-0.78,-28.54,51.05,-28.58,8.908984,-16.55305,-121.9181
-28.72,67.11,-8.26,-23.63,44.92,-27.1,9.150467,-16.45178,-120.961
-28.72,67.11,-8.26,-23.63,44.92,-27.1,9.150467,-16.45178,-120.961
-34.84,75.2,-16.84,-21.32,41.26,-25.49,9.093544,-16.25143,-120.2529
-34.84,75.2,-16.84,-21.32,41.26,-25.49,9.093544,-16.25143,-120.2529
-38.21,79.17,-21.95,-19.14,36.22,-22.07,8.631419,-15.84387,-119.8279
-38.21,79.17,-21.95,-19.14,36.22,-22.07,8.631419,-15.84387,-119.8279
-38.21,79.17,-21.95,-19.14,36.22,-22.07,8.631419,-15.84387,-119.8279
-43.92,82.67,-25.16,-15.35,31.01,-20.43,8.353089,-15.5961,-119.9499
-43.92,82.67,-25.16,-15.35,31.01,-20.43,8.353089,-15.5961,-119.9499
-46.28,83.04,-35.73,-13.74,28.08,-18.84,7.880538,-15.55752,-120.8157
-46.28,83.04,-35.73,-13.74,28.08,-18.84,7.880538,-15.55752,-120.8157
-48.2,82.67,-39.65,-11.06,23.3,-16.63,7.317866,-15.76553,-122.1954
-48.2,82.67,-39.65,-11.06,23.3,-16.63,7.317866,-15.76553,-122.1954
-49.7,79.29,-44.36,-9.85,21.41,-15.81,6.333664,-15.84682,-123.7874
-49.7,79.29,-44.36,-9.85,21.41,-15.81,6.333664,-15.84682,-123.7874
-51.79,79.09,-44.73,-8.62,19.75,-14.97,5.545551,-15.8993,-124.6184
-51.79,79.09,-44.73,-8.62,19.75,-14.97,5.545551,-15.8993,-124.6184
-51.79,79.09,-44.73,-8.62,19.75,-14.97,5.545551,-15.8993,-124.6184
-52.02,77.3,-42.88,-5.82,16.67,-14.31,4.755534,-15.9615,-125.322
-52.02,77.3,-42.88,-5.82,16.67,-14.31,4.755534,-15.9615,-125.322
-50.97,74.7,-40.01,-4.48,15.27,-13.57,3.605393,-16.09898,-126.2371
-50.97,74.7,-40.01,-4.48,15.27,-13.57,3.605393,-16.09898,-126.2371
-49.14,72.78,-38.59,-3.23,13.94,-10.25,2.710768,-16.23727,-127.1716
-49.14,72.78,-38.59,-3.23,13.94,-10.25,2.710768,-16.23727,-127.1716
-46.74,71.34,-38.26,-4.31,15.06,-6.96,1.759947,-16.44229,-128.4995
-46.74,71.34,-38.26,-4.31,15.06,-6.96,1.759947,-16.44229,-128.4995
-46.74,71.34,-38.26,-4.31,15.06,-6.96,1.759947,-16.44229,-128.4995
-40.61,65,-37.29,-6.98,18.85,-2.84,1.170942,-16.57867,-129.3619
-40.61,65,-37.29,-6.98,18.85,-2.84,1.170942,-16.57867,-129.3619
-37.6,61.98,-36.73,-14.97,29.32,8.68,0.5478283,-16.66702,-130.1046
-37.6,61.98,-36.73,-14.97,29.32,8.68,0.5478283,-16.66702,-130.1046
-34.76,58.02,-35.11,-19.18,42.72,6.11,-0.1863098,-16.71188,-130.7209
-34.76,58.02,-35.11,-19.18,42.72,6.11,-0.1863098,-16.71188,-130.7209
-29.45,51.79,-32.98,-22.8,52.36,4.68,-1.384003,-16.62537,-131.4423
-29.45,51.79,-32.98,-22.8,52.36,4.68,-1.384003,-16.62537,-131.4423
-26.97,48.17,-31.22,-25.75,65.85,-5.14,-2.081573,-16.42403,-131.8657
-26.97,48.17,-31.22,-25.75,65.85,-5.14,-2.081573,-16.42403,-131.8657
-26.97,48.17,-31.22,-25.75,65.85,-5.14,-2.081573,-16.42403,-131.8657
-22.27,40.83,-27.98,-31.73,75.16,-11.85,-2.449829,-16.0609,-132.008
-22.27,40.83,-27.98,-31.73,75.16,-11.85,-2.449829,-16.0609,-132.008
-20.09,37.24,-25.47,-35.03,80.12,-17.78,-2.175873,-15.50418,-131.4474
-20.09,37.24,-25.47,-35.03,80.12,-17.78,-2.175873,-15.50418,-131.4474
-18.06,33.77,-23.55,-38.37,82.1,-25.8,-1.793457,-15.10618,-130.6161
-18.06,33.77,-23.55,-38.37,82.1,-25.8,-1.793457,-15.10618,-130.6161
-16.29,30.56,-21.67,-44.34,85.72,-28.48,-1.797607,-14.49306,-129.6691
-16.29,30.56,-21.67,-44.34,85.72,-28.48,-1.797607,-14.49306,-129.6691
-13.47,25.13,-18.32,-46.78,85.22,-31.11,-1.209167,-13.72836,-127.972
-13.47,25.13,-18.32,-46.78,85.22,-31.11,-1.209167,-13.72836,-127.972
-13.47,25.13,-18.32,-46.78,85.22,-31.11,-1.209167,-13.72836,-127.972
-12.34,23.05,-17.01,-49.07,81.14,-35.17,-0.3355408,-13.58202,-126.2631
-12.34,23.05,-17.01,-49.07,81.14,-35.17,-0.3355408,-13.58202,-126.2631
-11.34,21.15,-15.68,-53.1,82.26,-35.82,0.940937,-13.51492,-123.6599
-11.34,21.15,-15.68,-53.1,82.26,-35.82,0.940937,-13.51492,-123.6599
-10.41,20.3,-15.22,-54.41,81.14,-35.09,1.633193,-13.5042,-121.8406
-10.41,20.3,-15.22,-54.41,81.14,-35.09,1.633193,-13.5042,-121.8406
-8.7,18.88,-13.69,-54.94,80.35,-32.64,2.387476,-13.58765,-120.266
-8.7,18.88,-13.69,-54.94,80.35,-32.64,2.387476,-13.58765,-120.266
-8.7,18.88,-13.69,-54.94,80.35,-32.64,2.387476,-13.58765,-120.266
-8.03,18.59,-12.57,-52.45,77.81,-30.26,3.32409,-13.84235,-118.7764
-8.03,18.59,-12.57,-52.45,77.81,-30.26,3.32409,-13.84235,-118.7764
-7.52,18.76,-10.97,-49.38,75.47,-29.87,4.428406,-14.45126,-116.6974
-7.52,18.76,-10.97,-49.38,75.47,-29.87,4.428406,-14.45126,-116.6974
-8.11,19.49,-3.17,-45.59,72.76,-30.34,5.150443,-14.95159,-115.2418
-8.11,19.49,-3.17,-45.59,72.76,-30.34,5.150443,-14.95159,-115.2418
-9.8,21.7,2.09,-41.49,69.48,-31.98,5.928643,-15.3952,-114.1128
-9.8,21.7,2.09,-41.49,69.48,-31.98,5.928643,-15.3952,-114.1128
-12.56,28.79,4.51,-33.95,61.97,-31.93,7.090421,-15.75644,-113.0671
-12.56,28.79,4.51,-33.95,61.97,-31.93,7.090421,-15.75644,-113.0671
-12.56,28.79,4.51,-33.95,61.97,-31.93,7.090421,-15.75644,-113.0671
-19.44,39.87,12.95,-30.74,58.67,-31.9,7.934918,-15.88684,-112.3982
-19.44,39.87,12.95,-30.74,58.67,-31.9,7.934918,-15.88684,-112.3982
-23.03,48.88,10.81,-27.81,55.32,-31.53,8.593888,-15.94299,-111.6689
-23.03,48.88,10.81,-27.81,55.32,-31.53,8.593888,-15.94299,-111.6689
-26.3,58.01,6,-22.53,48.74,-30.19,9.059225,-15.8509,-110.7985
-26.3,58.01,6,-22.53,48.74,-30.19,9.059225,-15.8509,-110.7985
-33.07,73.78,-4.71,-20.08,45.38,-29.22,9.063488,-15.73624,-110.4689
-33.07,73.78,-4.71,-20.08,45.38,-29.22,9.063488,-15.73624,-110.4689
-33.07,73.78,-4.71,-20.08,45.38,-29.22,9.063488,-15.73624,-110.4689
-36.92,79.74,-16.16,-17.83,42.06,-27.99,8.805998,-15.76362,-110.4774
-36.92,79.74,-16.16,-17.83,42.06,-27.99,8.805998,-15.76362,-110.4774
-36.92,79.74,-16.16,-17.83,42.06,-27.99,8.379318,-15.8785,-110.7309
-36.92,79.74,-16.16,-17.83,42.06,-27.99,8.379318,-15.8785,-110.7309
-48.31,87.49,-33.98,-11.7,32.11,-24.17,8.040538,-16.18883,-110.7745
-48.31,87.49,-33.98,-11.7,32.11,-24.17,8.040538,-16.18883,-110.7745
-48.31,87.49,-33.98,-11.7,32.11,-24.17,7.727726,-16.39311,-110.5424
-48.31,87.49,-33.98,-11.7,32.11,-24.17,7.727726,-16.39311,-110.5424
-54.3,86.5,-49.63,-6.94,24.12,-21.19,7.2032,-16.55447,-110.855
-54.3,86.5,-49.63,-6.94,24.12,-21.19,7.2032,-16.55447,-110.855
-54.3,86.5,-49.63,-6.94,24.12,-21.19,7.2032,-16.55447,-110.855
-55.51,83.77,-50.5,-5.7,22.24,-20.3,6.746467,-16.90176,-111.4346
-55.51,83.77,-50.5,-5.7,22.24,-20.3,6.746467,-16.90176,-111.4346
-55.51,83.77,-50.5,-5.7,22.24,-20.3,6.115975,-16.99632,-111.6814
-55.51,83.77,-50.5,-5.7,22.24,-20.3,6.115975,-16.99632,-111.6814
-55.36,68.77,-10.44,9.64,5.69,-1.05,3.783335,-15.64153,38.75655
-52.08,66.55,-11.82,2.56,13.94,8.04,3.120002,-16.00756,38.49166
-52.08,66.55,-11.82,2.56,13.94,8.04,3.120002,-16.00756,38.49166
-52.08,66.55,-11.82,2.56,13.94,8.04,2.44477,-16.36239,38.17094
-52.08,66.55,-11.82,2.56,13.94,8.04,2.44477,-16.36239,38.17094
-41.95,57.51,-13.62,-6.45,32.14,10.89,1.68999,-16.70206,37.85022
-41.95,57.51,-13.62,-6.45,32.14,10.89,1.68999,-16.70206,37.85022
-38.91,54.09,-13.35,-15.12,45.24,11.21,0.6110686,-17.03221,37.44676
-38.91,54.09,-13.35,-15.12,45.24,11.21,0.6110686,-17.03221,37.44676
-38.91,54.09,-13.35,-15.12,45.24,11.21,-0.0501709,-17.11064,37.31567
-38.91,54.09,-13.35,-15.12,45.24,11.21,-0.0501709,-17.11064,37.31567
-38.91,54.09,-13.35,-15.12,45.24,11.21,-0.0501709,-17.11064,37.31567
-30.92,43.87,-11.22,-22.95,66.14,-11.01,-0.9181519,-16.97468,37.17581
-30.92,43.87,-11.22,-22.95,66.14,-11.01,-0.9181519,-16.97468,37.17581
-28.53,39.33,-9.1,-30.69,74.99,-15.95,-1.458588,-16.61474,37.17754
-28.53,39.33,-9.1,-30.69,74.99,-15.95,-1.458588,-16.61474,37.17754
-28.53,39.33,-9.1,-30.69,74.99,-15.95,-1.733459,-16.08555,37.35542
-28.53,39.33,-9.1,-30.69,74.99,-15.95,-1.733459,-16.08555,37.35542
-22.47,30.95,-7.02,-41.03,82.75,-23.98,-1.786804,-15.34386,37.89561
-22.47,30.95,-7.02,-41.03,82.75,-23.98,-1.786804,-15.34386,37.89561
-22.47,30.95,-7.02,-41.03,82.75,-23.98,-1.786804,-15.34386,37.89561
-19.27,25.8,-5.34,-43.53,82.77,-26.04,-1.698578,-14.88856,38.57303
-19.27,25.8,-5.34,-43.53,82.77,-26.04,-1.698578,-14.88856,38.57303
-19.27,25.8,-5.34,-43.53,82.77,-26.04,-1.934998,-14.83607,39.06654
-19.27,25.8,-5.34,-43.53,82.77,-26.04,-1.934998,-14.83607,39.06654
-16.52,21.78,-4.38,-50.73,80.81,-28.45,-2.077209,-14.3554,39.98909
-16.52,21.78,-4.38,-50.73,80.81,-28.45,-2.077209,-14.3554,39.98909
-14.21,19.55,-4.76,-52.43,80.1,-27.8,-1.723724,-14.03143,41.71931
-14.21,19.55,-4.76,-52.43,80.1,-27.8,-1.723724,-14.03143,41.71931
-14.21,19.55,-4.76,-52.43,80.1,-27.8,-1.188965,-14.26243,43.02132
-14.21,19.55,-4.76,-52.43,80.1,-27.8,-1.188965,-14.26243,43.02132
-14.21,19.55,-4.76,-52.43,80.1,-27.8,-1.188965,-14.26243,43.02132
-10.69,17.51,-6.12,-52.65,78.43,-22.32,-0.17276,-14.57095,44.65884
-10.69,17.51,-6.12,-52.65,78.43,-22.32,-0.17276,-14.57095,44.65884
-9.47,16.98,-5.66,-50.79,78.7,-21.1,0.7524784,-14.83648,45.80109
-9.47,16.98,-5.66,-50.79,78.7,-21.1,0.7524784,-14.83648,45.80109
-8.51,17.43,-5.55,-45.73,74.89,-21.5,1.657105,-15.12215,46.85031
-8.51,17.43,-5.55,-45.73,74.89,-21.5,1.657105,-15.12215,46.85031
-8.51,17.43,-5.55,-45.73,74.89,-21.5,2.911093,-15.48233,48.11182
-8.51,17.43,-5.55,-45.73,74.89,-21.5,2.911093,-15.48233,48.11182
-10.65,21.28,4.85,-39.35,70.01,-24.32,3.795928,-15.78352,48.9978
-10.65,21.28,4.85,-39.35,70.01,-24.32,3.795928,-15.78352,48.9978
-10.65,21.28,4.85,-39.35,70.01,-24.32,3.795928,-15.78352,48.9978
-16.35,31.81,6.54,-32.89,63.12,-24.32,4.655136,-16.14985,49.94861
-16.35,31.81,6.54,-32.89,63.12,-24.32,4.655136,-16.14985,49.94861
-19.42,38.91,15,-29.73,58.36,-23.35,5.388572,-16.57928,50.84131
-19.42,38.91,15,-29.73,58.36,-23.35,5.388572,-16.57928,50.84131
-25.05,54.77,8.67,-24.51,52.07,-22.56,6.375693,-17.1224,51.88205
-25.05,54.77,8.67,-24.51,52.07,-22.56,6.375693,-17.1224,51.88205
-25.05,54.77,8.67,-24.51,52.07,-22.56,7.201747,-17.4789,52.67041
-25.05,54.77,8.67,-24.51,52.07,-22.56,7.201747,-17.4789,52.67041
-25.05,54.77,8.67,-24.51,52.07,-22.56,7.201747,-17.4789,52.67041
-30.82,71.61,-2.18,-18.12,41.97,-19.79,8.097203,-17.81952,53.44952
-30.82,71.61,-2.18,-18.12,41.97,-19.79,8.097203,-17.81952,53.44952
-34.02,75.91,-10.94,-16.23,38.75,-18.82,9.336093,-18.06522,54.75031
-34.02,75.91,-10.94,-16.23,38.75,-18.82,9.336093,-18.06522,54.75031
-34.02,75.91,-10.94,-16.23,38.75,-18.82,9.968996,-17.99406,55.81387
-34.02,75.91,-10.94,-16.23,38.75,-18.82,9.968996,-17.99406,55.81387
-37.25,77.76,-15.25,-12.89,34.05,-18.3,10.103,-17.89518,56.58307
-37.25,77.76,-15.25,-12.89,34.05,-18.3,10.103,-17.89518,56.58307
-40.32,80.84,-15.25,-12.89,34.05,-18.75,9.369093,-17.72009,56.76926
-40.32,80.84,-15.25,-12.89,34.05,-18.75,9.369093,-17.72009,56.76926
-40.32,80.84,-15.25,-12.89,34.05,-18.75,9.369093,-17.72009,56.76926
-40.32,80.84,-15.25,-12.89,34.05,-18.75,8.570377,-17.31321,56.39853
-40.32,80.84,-15.25,-12.89,34.05,-18.75,8.570377,-17.31321,56.39853
-45.42,84.07,-20.03,-11.51,31.33,-17.4,8.442903,-17.25208,56.09272
-45.42,84.07,-20.03,-11.51,31.33,-17.4,8.442903,-17.25208,56.09272
-47.18,83.49,-32.15,-10.29,28.84,-16.97,8.313761,-17.03656,56.12841
-47.18,83.49,-32.15,-10.29,28.84,-16.97,8.313761,-17.03656,56.12841
-47.18,83.49,-32.15,-10.29,28.84,-16.97,7.576019,-16.83479,55.08203
-47.18,83.49,-32.15,-10.29,28.84,-16.97,7.576019,-16.83479,55.08203
-47.18,83.49,-32.15,-10.29,28.84,-16.97,7.576019,-16.83479,55.08203
-48.28,81.97,-36.06,-7.4,24.83,-16.12,6.757003,-16.76241,53.4488
-48.28,81.97,-36.06,-7.4,24.83,-16.12,6.757003,-16.76241,53.4488
-49.07,74.99,-39.3,-5.37,20.2,-13.35,6.044311,-16.74818,51.2605
-49.07,74.99,-39.3,-5.37,20.2,-13.35,6.044311,-16.74818,51.2605
-49.07,74.99,-39.3,-5.37,20.2,-13.35,5.524706,-16.75821,49.96533
-49.07,74.99,-39.3,-5.37,20.2,-13.35,5.524706,-16.75821,49.96533
-48.23,70.97,-35.9,-3.02,16.42,-11.26,4.647598,-16.80173,48.78907
-48.23,70.97,-35.9,-3.02,16.42,-11.26,4.647598,-16.80173,48.78907
-41.28,62.76,-31.46,-1.54,13.54,-4.09,3.333233,-17.01747,46.97556
-41.28,62.76,-31.46,-1.54,13.54,-4.09,3.333233,-17.01747,46.97556
-41.28,62.76,-31.46,-1.54,13.54,-4.09,3.333233,-17.01747,46.97556
-41.28,62.76,-31.46,-1.54,13.54,-4.09,2.575166,-17.22002,45.59423
-41.28,62.76,-31.46,-1.54,13.54,-4.09,2.575166,-17.22002,45.59423
-38.93,61.19,-31.36,-3.84,15.33,0.11,1.899048,-17.34573,44.34576
-38.93,61.19,-31.36,-3.84,15.33,0.11,1.899048,-17.34573,44.34576
-33.2,56.07,-31.39,-13.82,32.58,9.32,1.104685,-17.4151,42.88887
-33.2,56.07,-31.39,-13.82,32.58,9.32,1.104685,-17.4151,42.88887
-33.2,56.07,-31.39,-13.82,32.58,9.32,0.4914966,-17.4352,41.95979
-33.2,56.07,-31.39,-13.82,32.58,9.32,0.4914966,-17.4352,41.95979
-29.46,51.91,-30.62,-17.41,41.16,9.13,-0.1586609,-17.38534,41.09034
-29.46,51.91,-30.62,-17.41,41.16,9.13,-0.1586609,-17.38534,41.09034
-29.46,51.91,-30.62,-17.41,41.16,9.13,-0.1586609,-17.38534,41.09034
-25.05,46.13,-27.89,-26.81,66.48,-5.96,-0.8291626,-17.12661,40.08387
-25.05,46.13,-27.89,-26.81,66.48,-5.96,-0.8291626,-17.12661,40.08387
-25.05,46.13,-27.89,-26.81,66.48,-5.96,-1.12207,-16.76099,39.62619
-25.05,46.13,-27.89,-26.81,66.48,-5.96,-1.12207,-16.76099,39.62619
-21.02,40.33,-25.27,-30,72.82,-13.47,-1.287903,-16.33431,39.51623
-21.02,40.33,-25.27,-30,72.82,-13.47,-1.287903,-16.33431,39.51623
-19.08,37.39,-23.92,-33.22,77.31,-24.3,-1.433929,-15.87527,39.70559
-19.08,37.39,-23.92,-33.22,77.31,-24.3,-1.433929,-15.87527,39.70559
-19.08,37.39,-23.92,-33.22,77.31,-24.3,-1.433929,-15.87527,39.70559
-14.29,29.44,-19.99,-42.11,81.88,-29.56,-1.590912,-15.42194,40.24126
-14.29,29.44,-19.99,-42.11,81.88,-29.56,-1.590912,-15.42194,40.24126
-14.29,29.44,-19.99,-42.11,81.88,-29.56,-1.386658,-14.94847,41.29731
-14.29,29.44,-19.99,-42.11,81.88,-29.56,-1.386658,-14.94847,41.29731
-11.74,24.74,-17.45,-49.16,78.97,-32.86,-0.8444214,-14.90942,42.55294
-11.74,24.74,-17.45,-49.16,78.97,-32.86,-0.8444214,-14.90942,42.55294
-11.74,24.74,-17.45,-49.16,78.97,-32.86,0.1130906,-15.11333,44.00116
-11.74,24.74,-17.45,-49.16,78.97,-32.86,0.1130906,-15.11333,44.00116
-9.54,22.16,-16.57,-50.88,77.87,-32.99,1.097851,-15.29301,45.03674
-9.54,22.16,-16.57,-50.88,77.87,-32.99,1.097851,-15.29301,45.03674
-9.54,22.16,-16.57,-50.88,77.87,-32.99,1.097851,-15.29301,45.03674
-7.09,19.63,-15.55,-52.06,76.03,-27.21,2.390244,-15.55888,46.31112
-7.09,19.63,-15.55,-52.06,76.03,-27.21,2.390244,-15.55888,46.31112
-7.09,19.63,-15.55,-52.06,76.03,-27.21,3.228705,-15.80943,47.16659
-7.09,19.63,-15.55,-52.06,76.03,-27.21,3.228705,-15.80943,47.16659
-6.72,19.58,-13.72,-50.47,74.95,-24.86,4.158482,-16.11989,48.08273
-6.72,19.58,-13.72,-50.47,74.95,-24.86,4.158482,-16.11989,48.08273
-6.72,20.59,-12.43,-44.55,70.82,-26.28,5.064949,-16.4175,49.1623
-6.72,20.59,-12.43,-44.55,70.82,-26.28,5.064949,-16.4175,49.1623
-11.39,27.66,0.26,-37.14,63.94,-27.07,6.033345,-16.78931,50.58755
-11.39,27.66,0.26,-37.14,63.94,-27.07,6.033345,-16.78931,50.58755
-11.39,27.66,0.26,-37.14,63.94,-27.07,6.033345,-16.78931,50.58755
